código,nome,descrição,atualizado_em,Unidade,num_registros,primeira_data,ultima_data,intervalo_dias,valor_min,valor_max,media_valor,desvio_padrao_valor,media_frequencia,frequencia,status_atividade,status_download
13350,"Imports of goods, Sergipe","Imports of goods, Sergipe.",2024-09-15 16:45:19,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,0.0,267225.0,13255.18691588785,20255.55965689817,30.36448598130841,Mensal,Ativa,
13351,"Trade balance, Pernambuco","Trade balance, Pernambuco.",2024-09-15 16:45:20,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-884190.0,67081.0,-173733.7663551402,201577.01606140923,30.36448598130841,Mensal,Ativa,
13352,"Trade balance, Paraíba","Trade balance, Paraíba.",2024-09-15 16:45:21,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-194730.0,17868.0,-19263.3761682243,29474.342038387746,30.36448598130841,Mensal,Ativa,
13353,"Trade balance, Alagoas","Trade balance, Alagoas.",2024-09-15 16:45:22,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-70507.0,222635.0,17864.61214953271,43619.50928872614,30.36448598130841,Mensal,Ativa,
13354,"Trade balance, Rio Grande do Norte","Trade balance, Rio Grande do Norte.",2024-09-15 16:45:23,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-114561.0,121798.0,9024.04906542056,18826.43351200992,30.36448598130841,Mensal,Ativa,
13356,"Trade balance, Sergipe","Trade balance, Sergipe.",2024-09-15 16:45:24,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-262758.0,37017.0,-6663.897196261682,20236.47448048308,30.36448598130841,Mensal,Ativa,
13381,"Broad National Consumer Price Index, monthly variation, Rio de Janeiro","Broad National Consumer Price Index, monthly variation, Rio de Janeiro.",2024-09-15 16:45:31,%,422.0,1989-07-01,2024-08-01,45.0,-0.67,83.77,4.53090047393365,11.232731001098538,30.36729857819905,Mensal,Ativa,
13382,"National Consumer Price Index, monthly variation, Rio de Janeiro","National Consumer Price Index, monthly variation, Rio de Janeiro.",2024-09-15 16:45:31,%,422.0,1989-07-01,2024-08-01,45.0,-0.61,84.4,4.528744075829384,11.270041450052044,30.36729857819905,Mensal,Ativa,
13383,"Export of goods, Rio de Janeiro","Export of goods, Rio de Janeiro.",2024-09-15 16:45:33,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,61592.0,5790373.0,1163877.5210280374,1174526.5094278862,30.36448598130841,Mensal,Ativa,
13384,"Imports of goods, Rio de Janeiro","Imports of goods, Rio de Janeiro.",2024-09-15 16:45:33,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,201014.0,3895013.0,1025192.6261682244,703038.1979986575,30.36448598130841,Mensal,Ativa,
13385,"Trade balance, Rio de Janeiro","Trade balance, Rio de Janeiro.",2024-09-15 16:45:34,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-1949130.0,3698027.0,138684.8948598131,697935.7879789006,30.36448598130841,Mensal,Ativa,
13386,"Export of goods, Espírito Santo","Export of goods, Espírito Santo.",2024-09-15 16:45:35,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,14323.0,1539846.0,496029.86682242993,329137.0547331544,30.36448598130841,Mensal,Ativa,
13387,"Imports of goods, Espírito Santo","Imports of goods, Espírito Santo.",2024-09-15 16:45:36,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,32379.0,2208577.0,394772.773364486,268152.1478704644,30.36448598130841,Mensal,Ativa,
13388,"Trade balance, Espírito Santo","Trade balance, Espírito Santo.",2024-09-15 16:45:37,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-1393247.0,659603.0,101257.1261682243,191249.98032458112,30.36448598130841,Mensal,Ativa,
13521,Target inflation rate,Target inflation rate.,2024-09-15 16:45:57,%,27.0,1999-01-01,2025-01-01,-108.0,3.0,8.0,4.398148148148148,0.9738387050029504,351.7407407407408,Indeterminado,Ativa,
13522,"National consumer price index (IPCA), in 12 months","National consumer price index (IPCA), in 12 months.",2024-09-15 16:45:58,%,525.0,1980-12-01,2024-08-01,45.0,1.65,6821.31,304.36262857142856,857.4148641062887,30.37904761904762,Mensal,Ativa,
13561,"Exports of goods, South","Exports of goods, South.",2024-09-15 16:46:02,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,319514.0,5946649.0,2402445.904205608,1439711.622900633,30.36448598130841,Mensal,Ativa,
13562,"Imports of goods, South","Imports of goods, South.",2024-09-15 16:46:03,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,127107.0,6528176.0,2059877.1191588785,1694915.4980558355,30.36448598130841,Mensal,Ativa,
13563,"Trade balance, South","Trade balance, South.",2024-09-15 16:46:04,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-1656958.0,2030057.0,342773.8481308411,621355.4247603972,30.36448598130841,Mensal,Ativa,
13565,"Broad National Consumer Price Index, monthly variation, South","Broad National Consumer Price Index, monthly variation, South.",2024-09-15 16:46:06,%,422.0,1989-07-01,2024-08-01,45.0,-0.99,88.32,4.488388625592418,11.299334845185502,30.36729857819905,Mensal,Ativa,
13567,"National Consumer Price Index, monthly variation, South","National Consumer Price Index, monthly variation, South.",2024-09-15 16:46:07,%,422.0,1989-07-01,2024-08-01,45.0,-1.17,88.45,4.490118483412322,11.311885210556516,30.36729857819905,Mensal,Ativa,
13575,"Exports of Goods, Southeast","Exports of Goods, Southeast.",2024-09-15 16:46:10,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,1255395.0,16642873.0,6247643.878504673,4056065.246101536,30.36448598130841,Mensal,Ativa,
13576,"Imports of Goods, Southeast","Imports of Goods, Southeast.",2024-09-15 16:46:11,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,735086.0,13555799.0,5645786.904205607,3452236.549544634,30.36448598130841,Mensal,Ativa,
13577,"Trade balance, Southeast","Trade balance, Southeast.",2024-09-15 16:46:14,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-3656309.0,5672436.0,601857.0093457944,1351994.1022782912,30.36448598130841,Mensal,Ativa,
13581,"Exports of goods, Centro-Oeste","Exports of goods, Centro-Oeste.",2024-09-15 16:46:17,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,11515.0,6431869.0,1283565.3551401868,1421416.8355952129,30.36448598130841,Mensal,Ativa,
13582,"Import of goods, Centro-Oeste","Import of goods, Centro-Oeste.",2024-09-15 16:46:18,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,2601.0,1910571.0,494144.5023364486,459594.0557265946,30.36448598130841,Mensal,Ativa,
13583,"Trade balance, Centro-Oeste","Trade balance, Centro-Oeste.",2024-09-15 16:46:19,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-144754.0,5267345.0,789420.8294392524,1064907.7667017004,30.36448598130841,Mensal,Ativa,
13585,"Broad National Consumer Price Index, monthly variation, Southeast","Broad National Consumer Price Index, monthly variation, Southeast.",2024-09-15 16:46:20,%,422.0,1989-07-01,2024-08-01,45.0,-0.53,80.14,4.504052132701422,11.241317195164957,30.36729857819905,Mensal,Ativa,
13586,"National Consumer Price Index, monthly variation, Southeast","National Consumer Price Index, monthly variation, Southeast.",2024-09-15 16:46:21,%,422.0,1989-07-01,2024-08-01,45.0,-0.46,80.35,4.518151658767772,11.23701621395208,30.36729857819905,Mensal,Ativa,
13621,"International reserves, Total, daily","International reserves, Total, daily.",2024-09-15 16:46:31,US$ (million),6538.0,1998-09-01,2024-09-12,3.0,27516.0,390510.0,235979.2132150505,143495.48231704073,1.4542673600489446,Diária,Ativa,
13801,"Standard volatility of the short term, family I, PJUR[1], Carta-Circular 3,498/11","Standard volatility of the short term, family I, PJUR[1], Carta-Circular 3,498/11.",2024-09-15 16:47:54,No unit,4074.0,2008-07-01,2024-09-13,2.0,8.1e-05,0.002435,0.000443412371134,0.0002858245901699,1.452626411389298,Diária,Ativa,
13802,"Standard volatility of the medium term, family II, PJUR[1], Carta-Circular 3,498/11","Standard volatility of the medium term, family II, PJUR[1], Carta-Circular 3,498/11.",2024-09-15 16:47:59,No unit,4074.0,2008-07-01,2024-09-13,2.0,0.000272,0.007159,0.0010548097692685,0.0006632589290508,1.452626411389298,Diária,Ativa,
13803,"Standard volatility of the long term, family III, PJUR[1], Carta-Circular 3,498/11","Standard volatility of the long term, family III, PJUR[1], Carta-Circular 3,498/11.",2024-09-15 16:48:04,No unit,4074.0,2008-07-01,2024-09-13,2.0,0.000356,0.008108,0.0012218124693176,0.0007358454361807,1.452626411389298,Diária,Ativa,
13804,"Multiplier for day “t”, RWA_JUR[1], Carta-Circular 3498/2011","Multiplier for day “t”, RWA_JUR[1], Carta-Circular 3498/2011.",2024-09-15 16:48:09,No unit,4074.0,2008-07-01,2024-09-13,2.0,1.0,5.0,2.309420716740304,1.1148810222668737,1.452626411389298,Diária,Ativa,
13805,"Base-parameter for calculating RHOi,j, RWA_JUR[1], Carta-Circular 3498/11","Base-parameter for calculating RHOi,j, RWA_JUR[1], Carta-Circular 3498/11.",2024-09-15 16:48:14,No unit,4074.0,2008-07-01,2024-09-13,2.0,0.16,0.57,0.2329037800687285,0.0625153028784278,1.452626411389298,Diária,Ativa,
13806,"Correlation decay factor k, RWA_JUR[1], Carta-Circular 3,498/11","Correlation decay factor k, RWA_JUR[1], Carta-Circular 3,498/11.",2024-09-15 16:48:20,No unit,4074.0,2008-07-01,2024-09-13,2.0,0.28,0.9,0.7174251350024545,0.159774953493511,1.452626411389298,Diária,Ativa,
13807,"Multiplier for RWA_JUR[2], Circular 3635/13","Multiplier for RWA_JUR[2], Circular 3635/13.",2024-09-15 16:48:25,No unit,4074.0,2008-07-01,2024-09-13,2.0,2.12,3.7,3.289771723122239,0.554724831355681,1.452626411389298,Diária,Ativa,
13808,"Multiplier for RWA_JUR[3], Circular 3636/13","Multiplier for RWA_JUR[3], Circular 3636/13.",2024-09-15 16:48:30,No unit,4074.0,2008-07-01,2024-09-13,2.0,1.93,3.22,2.822523318605793,0.2541545104249433,1.452626411389298,Diária,Ativa,
13809,"Multiplier for RWA_JUR[4], Circular 3637/13","Multiplier for RWA_JUR[4], Circular 3637/13.",2024-09-15 16:48:34,No unit,4074.0,2008-07-01,2024-09-13,2.0,1.44,2.5,2.097017673048601,0.296160662335391,1.452626411389298,Diária,Ativa,
13921,"Broad National Consumer Price Index, monthly variation, Northeast","Broad National Consumer Price Index, monthly variation, Northeast.",2024-09-15 16:48:58,%,422.0,1989-07-01,2024-08-01,45.0,-0.78,81.46,4.489501187648456,11.31356932807105,30.36729857819905,Mensal,Ativa,
13922,"National Consumer Price Index, monthly variation, Northeast","National Consumer Price Index, monthly variation, Northeast.",2024-09-15 16:48:59,%,422.0,1989-07-01,2024-08-01,45.0,-0.71,81.1,4.482114014251781,11.26430375530293,30.36729857819905,Mensal,Ativa,
13943,"Exports of goods, Nordeste","Exports of goods, Nordeste.",2024-09-15 16:49:03,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,124268.0,3129839.0,928162.9042056076,625156.5669667415,30.36448598130841,Mensal,Ativa,
13944,"Imports of goods, Nordeste","Imports of goods, Nordeste.",2024-09-15 16:49:04,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,45323.0,3529959.0,1059976.3948598132,877727.0801404946,30.36448598130841,Mensal,Ativa,
13945,"Trade balance, Nordeste","Trade balance, Nordeste.",2024-09-15 16:49:05,US$ (thousand),428.0,1989-01-01,2024-08-01,45.0,-1992880.0,738604.0,-131813.57943925232,412536.0198427595,30.36448598130841,Mensal,Ativa,
13951,"Broad National Consumer Price Index, monthly variation, Central-Western","Broad National Consumer Price Index, monthly variation, Central-Western.",2024-09-15 16:49:10,%,404.0,1991-01-01,2024-08-01,45.0,-1.46,45.68,3.2312128712871293,8.466946022745862,30.361386138613863,Mensal,Ativa,
13952,"National Consumer Price Index, monthly variation, Central-Western","National Consumer Price Index, monthly variation, Central-Western.",2024-09-15 16:49:10,%,404.0,1991-01-01,2024-08-01,45.0,-1.49,47.93,3.242970297029703,8.510124758986064,30.361386138613863,Mensal,Ativa,
13961,"Foreign exchange orders, balance","Foreign exchange orders, balance.",2024-09-15 16:49:12,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,-4198.40732548,7357.82,13.143776377186954,775.6432902561716,1.4560617376151357,Diária,Ativa,
13962,"Orders with clients in the commercial sector, exports, total","Orders with clients in the commercial sector, exports, total.",2024-09-15 16:49:17,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,0.0,6639.9690494,862.8272192779636,440.68327838719335,1.4560617376151357,Diária,Ativa,
13963,"Orders with clients in the commercial sector, exports, advances on export contracts, daily","Orders with clients in the commercial sector, exports, advances on export contracts, daily.",2024-09-15 16:49:21,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,0.0,932.237484,140.08682044788398,79.67330042044455,1.4560617376151357,Diária,Ativa,
13964,"Operations with clients in the commercial sector, exports, payment in advance, daily","Operations with clients in the commercial sector, exports, payment in advance, daily.",2024-09-15 16:49:26,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,0.0,6134.97980039,221.08626181142645,263.0648669088672,1.4560617376151357,Diária,Ativa,
13965,"Operations with clients in the commercial sector, exports, others, daily","Operations with clients in the commercial sector, exports, others, daily.",2024-09-15 16:49:31,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,-0.03,2798.40205839,501.6541370186532,267.5689685487068,1.4560617376151357,Diária,Ativa,
13966,"Operations with clients in the commercial sector, imports","Operations with clients in the commercial sector, imports.",2024-09-15 16:49:36,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,-0.00055,3458.6471421,744.4954292709983,300.42518823039177,1.4560617376151357,Diária,Ativa,
13967,"Operations with clients in the commercial sector, balance","Operations with clients in the commercial sector, balance.",2024-09-15 16:49:41,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,-2252.47,6062.83866285,118.3317900069654,430.3797124321375,1.4560617376151357,Diária,Ativa,
13968,"Operations with clients in the financial sector, purchases","Operations with clients in the financial sector, purchases.",2024-09-15 16:49:45,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,0.0,13745.83807736,1925.5074667654044,926.1365891476617,1.4560617376151357,Diária,Ativa,
13969,"Operations with clients in the financial sector, sales","Operations with clients in the financial sector, sales.",2024-09-15 16:49:51,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,0.0,13770.04218443,2030.6954803951828,1005.1604802427008,1.4560617376151357,Diária,Ativa,
13970,"Operations with clients in the financial sector, balance","Operations with clients in the financial sector, balance.",2024-09-15 16:49:57,US$ (million),4017.0,2008-09-01,2024-09-06,9.0,-7462.89259758,6670.53,-105.18801362977844,723.4340171924862,1.4560617376151357,Diária,Ativa,
13982,"International reserves, Liquidity concept, Total, daily","International reserves, Liquidity concept, Total, daily.",2024-09-15 16:50:03,US$ (million),4196.0,2008-01-02,2024-09-12,3.0,181378.0,401630.0,340585.5021448999,58070.85612999275,1.4532888465204956,Diária,Ativa,
14001,SML rate (Brazilian real / Argentinean peso),SML rate (Brazilian real / Argentinean peso).,2024-09-15 16:50:21,Ratio,3795.0,2008-10-03,2024-09-13,2.0,0.00575,0.74239,0.243085791831357,0.1808381052912474,1.5346508563899868,Diária,Ativa,
16121,"Broad national consumer price index, EX1 Core IPCA","Broad national consumer price index, EX1 Core IPCA.",2024-09-15 16:57:31,Monthly % var.,404.0,1991-01-01,2024-08-01,45.0,-0.19,46.88,3.242178217821782,8.547523153956075,30.361386138613863,Mensal,Ativa,
16122,"Broad national consumer price index, Double Weighted Core IPCA","Broad national consumer price index, Double Weighted Core IPCA.",2024-09-15 16:57:31,Monthly % var.,356.0,1995-01-01,2024-08-01,45.0,-0.35,2.7,0.5236797752808989,0.373537635015412,30.35112359550562,Mensal,Ativa,
17660,"Sondagem de Serviços, Índice de Confiança de Serviços","Sondagem de Serviços, Índice de Confiança de Serviços.",2024-09-15 17:11:11,Points,195.0,2008-06-01,2024-08-01,45.0,52.1,113.3,92.98,11.847095428968773,30.28205128205128,Mensal,Ativa,
17661,"Sondagem de Serviços, Índice de Situação Atual (ISA-S)","Sondagem de Serviços, Índice de Situação Atual (ISA-S).",2024-09-15 17:11:11,Points,195.0,2008-06-01,2024-08-01,45.0,56.8,117.0,91.6553846153846,12.858360400792526,30.28205128205128,Mensal,Ativa,
17662,"Sondagem de Serviços, Índice de Expectativas (IE-S)","Sondagem de Serviços, Índice de Expectativas (IE-S).",2024-09-15 17:11:12,Points,195.0,2008-06-01,2024-08-01,45.0,49.7,115.5,94.68307692307692,11.457751653704571,30.28205128205128,Mensal,Ativa,
17843,"Banco Central spot net interventions, settled contracts, daily","Banco Central spot net interventions, settled contracts, daily.",2024-09-15 17:12:06,US$ (million),7564.0,1999-01-01,2024-09-06,9.0,-3465.0,4640.0,23.652996428098955,182.6389341312584,1.2400846113167636,Diária,Ativa,
19899,"Standard volatility of the short term to calculate sVaRi,t, family I, PJUR[1], Circular 3,498/10","Standard volatility of the short term to calculate sVaRi,t, family I, PJUR[1], Circular 3,498/10.",2024-09-15 17:18:24,No unit,3250.0,2011-10-06,2024-09-13,2.0,0.001132,0.001132,0.0011319999999999,2.1687380226439807e-19,1.454153846153846,Diária,Ativa,
19900,"Standard volatility of the medium term to calculate sVaRi,t, family II, PJUR[1], Circular 3,498/10","Standard volatility of the medium term to calculate sVaRi,t, family II, PJUR[1], Circular 3,498/10.",2024-09-15 17:18:29,No unit,3250.0,2011-10-06,2024-09-13,2.0,0.003497,0.003497,0.0034969999999999,4.337476045287961e-19,1.454153846153846,Diária,Ativa,
19901,"Standard volatility of the long term to calculate sVaRi,t, family III, PJUR[1], Circular 3,498/10","Standard volatility of the long term to calculate sVaRi,t, family III, PJUR[1], Circular 3,498/10.",2024-09-15 17:18:34,No unit,3250.0,2011-10-06,2024-09-13,2.0,0.003714,0.003714,0.003714,8.674952090575923e-19,1.454153846153846,Diária,Ativa,
19902,"Base parameter correlation RHOi,j used in sVaRtpadrão, PJUR[1], Circular 3,498/10","Base parameter correlation RHOi,j used in sVaRtpadrão, PJUR[1], Circular 3,498/10.",2024-09-15 17:18:39,No unit,3251.0,2011-10-06,2024-09-13,2.0,0.16,0.16,0.1599999999999999,5.551969075153468e-17,1.453706551830206,Diária,Ativa,
19903,"Decay factor k of the correlation to calculate sVaRtpadrão, PJUR[1], Circular 3,498/10","Decay factor k of the correlation to calculate sVaRtpadrão, PJUR[1], Circular 3,498/10.",2024-09-15 17:18:43,No unit,3250.0,2011-10-06,2024-09-13,2.0,0.76,0.76,0.76,0.0,1.454153846153846,Diária,Ativa,
20180,"Imports of Goods, North","Imports of Goods, North.",2024-09-15 17:20:04,US$ (thousand),416.0,1990-01-01,2024-08-01,45.0,169878.0,1933509.0,879765.1915584416,448283.6992770068,30.36298076923077,Mensal,Ativa,
20181,"Trade Balance, North","Trade Balance, North.",2024-09-15 17:20:05,US$ (thousand),416.0,1990-01-01,2024-08-01,45.0,-359186.0,2498695.0,362109.9383116883,466216.9879801145,30.36298076923077,Mensal,Ativa,
20205,"Foreign exchange interbank spot volume, USD, T+2","Foreign exchange interbank spot volume, USD, T+2.",2024-09-15 17:20:13,US$,7581.0,1994-07-04,2024-09-13,2.0,0.0,13097004651.0,1682403426.8198128,920803374.2031628,1.4548212636855296,Diária,Ativa,
20239,"Claims on Nonresidents, Monetary Authority","Claims on Nonresidents, Monetary Authority.",2024-09-15 17:20:51,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,125176.0,2215311.0,1036612.17721519,631366.1969520521,30.30801687763713,Mensal,Ativa,
20240,"Liabilities to Nonresidents, Monetary Authority","Liabilities to Nonresidents, Monetary Authority.",2024-09-15 17:20:52,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,3574.0,242124.0,57499.63713080169,56678.92988770365,30.30801687763713,Mensal,Ativa,
20241,"Claims on Other Depository Corporations, Monetary authority","Claims on Other Depository Corporations, Monetary authority.",2024-09-15 17:20:53,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,0.0,114522.0,45094.73417721519,23343.117148411493,30.30801687763713,Mensal,Ativa,
20242,"Claims on Central Government, Monetary Authority","Claims on Central Government, Monetary Authority.",2024-09-15 17:20:54,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,270135.0,2581644.0,1209065.3206751056,693378.1331194048,30.30801687763713,Mensal,Ativa,
20243,"Liabilities to Central Government, Monetary Authority","Liabilities to Central Government, Monetary Authority.",2024-09-15 17:20:54,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,154916.0,1873854.0,826619.1012658228,522142.0823068764,30.30801687763713,Mensal,Ativa,
20244,"Claims on Other Financial Corporations, Monetary Authority","Claims on Other Financial Corporations, Monetary Authority.",2024-09-15 17:20:55,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,0.0,119.0,1.2447257383966244,8.66852036793922,30.30801687763713,Mensal,Ativa,
20245,"Claims on State and Local Governments, Monetary Authority","Claims on State and Local Governments, Monetary Authority.",2024-09-15 17:20:56,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,0.0,1170.0,34.38818565400844,182.4428200058697,30.30801687763713,Mensal,Ativa,
20246,"Liability, Currency in Circulation, Monetary Authority","Liability, Currency in Circulation, Monetary Authority.",2024-09-15 17:20:57,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,53034.0,370441.0,194835.3164556962,93550.24613215469,30.30801687763713,Mensal,Ativa,
20247,"Liabilities to Other Depository Corporations, Monetary Authority","Liabilities to Other Depository Corporations, Monetary Authority.",2024-09-15 17:20:58,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,89649.0,838131.0,352873.91139240505,178392.15046564987,30.30801687763713,Mensal,Ativa,
20248,"Liabilities to Other Sectors, Monetary Authority","Liabilities to Other Sectors, Monetary Authority.",2024-09-15 17:20:58,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,0.0,98567.0,7526.7594936708865,17210.064322860515,30.30801687763713,Mensal,Ativa,
20249,"Other Liabilities to Other Depository Corporations, Monetary Authority","Other Liabilities to Other Depository Corporations, Monetary Authority.",2024-09-15 17:20:59,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,40036.0,1616710.0,744289.94092827,432309.9475629077,30.30801687763713,Mensal,Ativa,
20250,"Liability, Deposits and Securities Excluded from Monetary Base, Monetary Authority","Liability, Deposits and Securities Excluded from Monetary Base, Monetary Authority.",2024-09-15 17:21:02,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,1424.0,43698.0,12943.244725738396,6210.125431948497,30.30801687763713,Mensal,Ativa,
20251,"Liability- Shares and Other Equity, Monetary Authority","Liability- Shares and Other Equity, Monetary Authority.",2024-09-15 17:21:02,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,-81601.0,681064.0,69923.15189873418,141874.22332571002,30.30801687763713,Mensal,Ativa,
20252,"Liability- Other Items (Net), Monetary Authority","Liability- Other Items (Net), Monetary Authority.",2024-09-15 17:21:03,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,-6270.0,68000.0,24296.814345991563,17363.171914471397,30.30801687763713,Mensal,Ativa,
20304,"Net Foreign Assets, Monetary Authority","Net Foreign Assets, Monetary Authority.",2024-09-15 17:21:45,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,67674.0,2020951.0,979112.5316455696,592265.3898579568,30.30801687763713,Mensal,Ativa,
20305,"Net Claims on Central Government, Monetary Authority","Net Claims on Central Government, Monetary Authority.",2024-09-15 17:21:46,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,26459.0,1062286.0,382446.21097046416,230577.5203146186,30.30801687763713,Mensal,Ativa,
20306,"Reserve Money, Monetary Authority","Reserve Money, Monetary Authority.",2024-09-15 17:21:47,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,158228.0,1282680.0,555235.94092827,275443.3483396772,30.30801687763713,Mensal,Ativa,
20339,"Sondagem de Serviços, Índice de Confiança de Serviços, Dessazonalizado","Sondagem de Serviços, Índice de Confiança de Serviços, Dessazonalizado.",2024-09-15 17:22:18,Points,195.0,2008-06-01,2024-08-01,45.0,51.4,112.4,92.95076923076924,11.792555616232429,30.28205128205128,Mensal,Ativa,
20340,"Sondagem de Serviços, Índice de Situação Atual (ISA-S), Dessazonalizado","Sondagem de Serviços, Índice de Situação Atual (ISA-S), Dessazonalizado.",2024-09-15 17:22:20,Points,195.0,2008-06-01,2024-08-01,45.0,56.0,114.9,91.52820512820512,12.912316279826902,30.28205128205128,Mensal,Ativa,
20341,"Sondagem de Serviços, Índice de Expectativas (IE-S), Dessazonalizado","Sondagem de Serviços, Índice de Expectativas (IE-S), Dessazonalizado.",2024-09-15 17:22:20,Points,195.0,2008-06-01,2024-08-01,45.0,47.9,114.9,94.51846153846154,11.432904569674598,30.28205128205128,Mensal,Ativa,
20359,"Foreign exchange interbank spot volume, USD, T+1","Foreign exchange interbank spot volume, USD, T+1.",2024-09-15 17:22:22,US$,7581.0,1994-07-04,2024-09-13,2.0,0.0,7728700000.0,454345347.6670624,590414219.9251333,1.4548212636855296,Diária,Ativa,
20479,"Claims on Other Sectors, Monetary Authority","Claims on Other Sectors, Monetary Authority.",2024-09-15 17:23:30,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,0.0,1170.0,35.63291139240506,182.4131446824174,30.30801687763713,Mensal,Ativa,
20499,"Assets, Monetary Authority","Assets, Monetary Authority.",2024-09-15 17:23:33,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,194923.0,3046324.0,1406689.11814346,787180.5129398844,30.30801687763713,Mensal,Ativa,
20500,"Liability, Monetary Authority","Liability, Monetary Authority.",2024-09-15 17:23:35,c.m.u. (million),237.0,2004-12-01,2024-08-01,45.0,194923.0,3046324.0,1406689.1392405063,787180.5460425296,30.30801687763713,Mensal,Ativa,
21379,Broad national consumer price index (IPCA) - Diffusion index,Broad national consumer price index (IPCA) - Diffusion index,2024-09-15 17:36:50,%,300.0,1999-09-01,2024-08-01,45.0,41.82,85.94,61.50743333333333,7.314307307154968,30.336666666666662,Mensal,Ativa,
